"HID","HNAME","DATE","TIME_UTC","STATUS","LATITUDE","LONGITUDE","WINDSPEED_KT","PRESURE_MB","NE_34_KT","SE_34_KT","NW_34_KT","SW_34_KT","NE_50_KT","SE_50_KT","NW_50_KT","SW_50_KT","NE_64_KT","SE_64_KT","NW_64_KT","SW_64_KT","max_KT","DECADE"
"AL052012","ERNESTO","20120805","1800","TS",15.1,-77.8,45,1005,110,80,0,30,0,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120806","0000","TS",15.2,-78.9,45,1003,110,80,0,30,0,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120806","0600","TS",15.4,-79.6,50,998,110,60,0,30,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120806","1200","TS",15.7,-80.2,55,996,110,60,0,30,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120806","1800","TS",16.2,-81.2,55,995,110,60,0,30,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120807","0000","TS",16.7,-82.2,55,994,110,60,0,30,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120807","0600","TS",17.3,-83.3,55,993,110,80,30,40,40,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120807","1200","HU",17.8,-84.4,65,988,120,100,30,60,40,0,0,0,20,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120807","1800","HU",18.4,-85.7,75,983,120,120,40,70,60,30,0,20,30,20,0,10,-999,"2010"
"AL052012","ERNESTO","20120808","0000","HU",18.7,-87.1,80,979,140,140,40,70,60,40,20,30,30,20,0,10,-999,"2010"
"AL052012","ERNESTO","20120808","0100","HU",18.7,-87.2,80,977,140,140,40,70,60,40,20,30,30,20,0,10,-999,"2010"
"AL052012","ERNESTO","20120808","0315","HU",18.8,-87.7,85,973,140,140,40,70,60,40,20,30,30,20,0,10,-999,"2010"
"AL052012","ERNESTO","20120808","0600","HU",18.8,-88.3,80,973,140,140,40,70,60,40,20,30,30,20,0,10,-999,"2010"
"AL052012","ERNESTO","20120808","1200","TS",18.8,-89.6,60,983,140,140,40,70,60,30,0,30,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120808","1800","TS",18.8,-90.8,50,993,120,100,50,70,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120809","0000","TS",18.8,-91.7,55,993,120,60,50,70,30,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120809","0600","TS",18.7,-92.8,60,992,120,60,50,80,30,0,0,30,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120809","1200","TS",18.4,-93.8,55,989,120,60,30,80,30,0,0,30,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120809","1615","TS",18.3,-94.6,55,989,120,60,30,80,30,0,0,30,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120809","1800","TS",18.2,-94.9,50,993,120,30,0,60,30,0,0,30,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120810","0000","TS",18,-96,40,997,100,0,0,30,0,0,0,0,0,0,0,0,-999,"2010"
"AL052012","ERNESTO","20120810","0600","TD",17.9,-97.2,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120803","0600","LO",12.2,-23.1,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120803","1200","LO",12.5,-24.5,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120803","1800","TD",13,-25.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120804","0000","TD",13.5,-27.3,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120804","0600","TS",14.1,-28.6,35,1007,40,0,0,30,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120804","1200","TS",14.7,-29.9,40,1005,50,30,0,40,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120804","1800","TS",15.3,-31.2,45,1003,60,40,0,50,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120805","0000","TS",15.8,-32.5,50,1002,70,50,20,60,30,20,0,30,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120805","0600","TS",16.1,-33.8,50,1002,70,50,20,60,30,20,0,30,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120805","1200","TS",16.2,-35,45,1004,60,40,20,50,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120805","1800","TS",16.2,-36.2,45,1005,50,30,20,40,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120806","0000","TS",16.2,-37.3,35,1008,40,0,0,40,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120806","0600","TD",16.3,-38.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120806","1200","LO",16.4,-39.6,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120806","1800","LO",16.5,-40.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120807","0000","LO",16.7,-42.5,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120807","0600","LO",16.9,-44.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120807","1200","LO",17.2,-46.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120807","1800","LO",17.6,-48.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120808","0000","LO",18,-50.7,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL062012","FLORENCE","20120808","0600","LO",18.4,-52.9,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120809","1800","TD",13.7,-43,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120810","0000","TD",13.6,-44.6,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120810","0600","TD",13.5,-46.3,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120810","1200","TD",13.4,-48.2,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120810","1800","TD",13.4,-50.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120811","0000","TD",13.4,-52.9,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120811","0600","TD",13.4,-55.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120811","1200","WV",13.3,-57.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120811","1800","WV",13.3,-59.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120812","0000","WV",13.5,-61.4,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120812","0600","WV",13.7,-63.2,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120812","1200","WV",13.9,-65.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120812","1800","WV",14.1,-68,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120813","0000","WV",14.1,-70.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120813","0600","WV",14.1,-72.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120813","1200","WV",14.1,-74.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120813","1800","WV",14.1,-76.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120814","0000","WV",14.1,-78.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120814","0600","WV",14.1,-80.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120814","1200","WV",14.1,-81.8,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120814","1800","WV",14.3,-83.6,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120815","0000","WV",14.7,-85.3,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120815","0600","WV",15.2,-87,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120815","1200","LO",15.7,-88.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120815","1800","LO",16.5,-89.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120816","0000","LO",17.5,-90.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120816","0600","LO",18.5,-91,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120816","1200","LO",19.2,-91.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120816","1800","LO",19.3,-92.6,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120817","0000","LO",19.3,-94.2,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120817","0600","LO",19.7,-95.2,25,1011,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120817","1200","TD",19.9,-95.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120817","1800","TS",20.3,-95.9,40,1004,0,20,20,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120818","0000","TS",20.8,-96.1,35,1006,0,30,30,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120818","0600","TD",21.4,-96.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120818","1200","TD",21.9,-97.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
"AL072012","HELENE","20120818","1800","TD",22.5,-98.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999,"2010"
