Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,FID,CountyFips_1,CountyFi_1,CountyName,State,StateFips,NumTracts
45071950603,45071,1,950603,87.2153244,178.3024597,112,34.196209,-81.409454,925,645,45071,71,Newberry,SC,45,10
45071950604,45071,1,950604,111.4796906,203.522644,66,34.125397,-81.516151,926,645,45071,71,Newberry,SC,45,10
45071950700,45071,1,950700,475.1343079,648.6950684,241,34.238945,-81.738266,927,645,45071,71,Newberry,SC,45,10
45073030100,45073,1,30100,554.0856934,706.5657349,215,34.804379,-83.163368,928,646,45073,73,Oconee,SC,45,20
45073030201,45073,1,30201,179.6461945,256.4534302,149,34.909927,-82.978615,929,646,45073,73,Oconee,SC,45,20
45073030202,45073,1,30202,63.3573151,168.8744202,76,34.846321,-82.929253,930,646,45073,73,Oconee,SC,45,20
45073030301,45073,1,30301,46.161541,119.1750565,72,34.833923,-83.033592,931,646,45073,73,Oconee,SC,45,20
45073030302,45073,1,30302,80.5214462,209.0081329,73,34.779148,-82.964249,932,646,45073,73,Oconee,SC,45,20
45073030402,45073,1,30402,27.6534233,94.0024567,71,34.758633,-83.020882,933,646,45073,73,Oconee,SC,45,20
45073030403,45073,1,30403,10.7741632,66.244133,125,34.757816,-83.070778,934,646,45073,73,Oconee,SC,45,20
45073030404,45073,1,30404,22.5657387,101.5085831,124,34.779026,-83.059921,935,646,45073,73,Oconee,SC,45,20
45073030500,45073,1,30500,54.7584915,175.9085083,112,34.720333,-83.043228,936,646,45073,73,Oconee,SC,45,20
45073030601,45073,1,30601,35.5207939,125.979126,141,34.702286,-82.969177,937,646,45073,73,Oconee,SC,45,20
45073030602,45073,1,30602,47.4633369,123.1278992,101,34.729103,-82.896339,938,646,45073,73,Oconee,SC,45,20
45073030701,45073,1,30701,7.6537504,64.2985916,160,34.677101,-82.936775,939,646,45073,73,Oconee,SC,45,20
45073030702,45073,1,30702,68.6383362,182.937912,135,34.670158,-82.9021,940,646,45073,73,Oconee,SC,45,20
45073030801,45073,1,30801,32.3827324,92.161232,66,34.634815,-82.950478,941,646,45073,73,Oconee,SC,45,20
45073030802,45073,1,30802,24.3292236,105.9953461,145,34.671589,-82.980461,942,646,45073,73,Oconee,SC,45,20
45073030901,45073,1,30901,67.9769135,202.168808,147,34.558052,-83.076027,943,646,45073,73,Oconee,SC,45,20
45073030903,45073,1,30903,129.3516846,278.0646057,161,34.552757,-82.976196,944,646,45073,73,Oconee,SC,45,20
45073030904,45073,1,30904,56.5651131,136.076767,72,34.613297,-83.00853,945,646,45073,73,Oconee,SC,45,20
45073031000,45073,1,31000,91.02211,242.4426727,201,34.643318,-83.095108,946,646,45073,73,Oconee,SC,45,20
45073031100,45073,1,31100,144.227005,285.5325928,158,34.671909,-83.158295,947,646,45073,73,Oconee,SC,45,20
45075010101,45075,1,10101,67.1928024,112.7040787,42,33.373325,-80.287704,948,647,45075,75,Orangeburg,SC,45,39
45075010102,45075,1,10102,31.5081711,61.8064651,53,33.391048,-80.346649,949,647,45075,75,Orangeburg,SC,45,39
45075010103,45075,1,10103,51.8555832,67.6409302,46,33.410336,-80.293671,950,647,45075,75,Orangeburg,SC,45,39
45075010104,45075,1,10104,14.5440054,44.1042557,32,33.419075,-80.356262,951,647,45075,75,Orangeburg,SC,45,39
45075010200,45075,1,10200,199.8240051,327.0917664,182,33.327114,-80.404037,952,647,45075,75,Orangeburg,SC,45,39
45075010301,45075,1,10301,65.0602951,110.3961563,55,33.388359,-80.478203,953,647,45075,75,Orangeburg,SC,45,39
45075010302,45075,1,10302,33.2603226,70.9672928,42,33.429123,-80.423973,954,647,45075,75,Orangeburg,SC,45,39
45075010303,45075,1,10303,33.2387848,83.1207199,53,33.456162,-80.460693,955,647,45075,75,Orangeburg,SC,45,39
45075010304,45075,1,10304,22.7327251,71.074379,50,33.463917,-80.499496,956,647,45075,75,Orangeburg,SC,45,39
45075010305,45075,1,10305,37.7239532,65.3770294,41,33.493141,-80.47374,957,647,45075,75,Orangeburg,SC,45,39
45075010400,45075,1,10400,197.947937,360.6001892,207,33.487366,-80.565567,958,647,45075,75,Orangeburg,SC,45,39
45075010500,45075,1,10500,313.0440674,452.4664612,279,33.34388,-80.66761,959,647,45075,75,Orangeburg,SC,45,39
45075010601,45075,1,10601,136.1446991,170.3768311,103,33.410061,-80.766403,960,647,45075,75,Orangeburg,SC,45,39
45075010602,45075,1,10602,26.0379543,45.8501091,37,33.448971,-80.841621,961,647,45075,75,Orangeburg,SC,45,39
45075010603,45075,1,10603,23.36866,45.7679405,30,33.462315,-80.806351,962,647,45075,75,Orangeburg,SC,45,39
45075010604,45075,1,10604,4.6450381,25.8339024,49,33.480682,-80.842789,963,647,45075,75,Orangeburg,SC,45,39
45075010700,45075,1,10700,101.0755386,198.6966858,109,33.49374,-80.778358,964,647,45075,75,Orangeburg,SC,45,39
45075010801,45075,1,10801,1.1215439,12.3229418,24,33.505634,-80.838951,965,647,45075,75,Orangeburg,SC,45,39
45075010802,45075,1,10802,5.6593018,28.9393005,37,33.512764,-80.81929,966,647,45075,75,Orangeburg,SC,45,39
45075010803,45075,1,10803,67.4805145,145.5671082,64,33.570873,-80.813332,967,647,45075,75,Orangeburg,SC,45,39
45075010901,45075,1,10901,4.9779434,31.7098255,67,33.505589,-80.884789,968,647,45075,75,Orangeburg,SC,45,39
45075010902,45075,1,10902,80.9524231,175.5202789,127,33.546433,-80.914619,969,647,45075,75,Orangeburg,SC,45,39
45075011000,45075,1,11000,14.6074142,84.9074402,135,33.526577,-80.8619,970,647,45075,75,Orangeburg,SC,45,39
45075011100,45075,1,11100,22.3963585,90.5984726,92,33.53281,-80.836472,971,647,45075,75,Orangeburg,SC,45,39
45075011200,45075,1,11200,2.0905242,21.5412846,58,33.498249,-80.845284,972,647,45075,75,Orangeburg,SC,45,39
45075011300,45075,1,11300,3.7822375,39.9065933,111,33.483559,-80.858238,973,647,45075,75,Orangeburg,SC,45,39
45075011400,45075,1,11400,5.0197029,55.3185349,129,33.501446,-80.867928,974,647,45075,75,Orangeburg,SC,45,39
45075011500,45075,1,11500,46.6132507,106.0066986,93,33.479031,-80.913208,975,647,45075,75,Orangeburg,SC,45,39
45075011600,45075,1,11600,82.7917709,215.466156,128,33.448566,-80.933121,976,647,45075,75,Orangeburg,SC,45,39
45075011701,45075,1,11701,62.6003723,78.0209732,54,33.234737,-80.803337,977,647,45075,75,Orangeburg,SC,45,39
45075011702,45075,1,11702,152.8778381,201.4103394,101,33.283722,-80.798615,978,647,45075,75,Orangeburg,SC,45,39
45075011703,45075,1,11703,94.1796265,147.4195099,41,33.342052,-80.929764,979,647,45075,75,Orangeburg,SC,45,39
45075011704,45075,1,11704,95.064415,151.3952332,66,33.404182,-80.996178,980,647,45075,75,Orangeburg,SC,45,39
45075011801,45075,1,11801,93.7138672,136.5367584,74,33.444176,-81.074669,981,647,45075,75,Orangeburg,SC,45,39
45075011802,45075,1,11802,100.0526047,153.1131287,90,33.461678,-81.136765,982,647,45075,75,Orangeburg,SC,45,39
45075011803,45075,1,11803,73.5304108,110.4687119,74,33.496769,-81.2565,983,647,45075,75,Orangeburg,SC,45,39
45075011804,45075,1,11804,133.4310913,233.0104828,95,33.563389,-81.240585,984,647,45075,75,Orangeburg,SC,45,39
45075011900,45075,1,11900,209.3830872,375.5674744,200,33.532005,-81.08429,985,647,45075,75,Orangeburg,SC,45,39
45075012000,45075,1,12000,207.4124146,339.3667908,292,33.625477,-81.057335,986,647,45075,75,Orangeburg,SC,45,39
45077010100,45077,1,10100,307.6639099,560.8392944,212,35.007305,-82.72847,987,1165,45077,77,Pickens,SC,45,37
45077010201,45077,1,10201,87.4706573,217.5389099,77,34.872551,-82.889633,988,1165,45077,77,Pickens,SC,45,37
45077010202,45077,1,10202,78.894165,164.7923279,77,34.884064,-82.792877,989,1165,45077,77,Pickens,SC,45,37
45077010301,45077,1,10301,54.125248,145.6011963,106,34.82309,-82.788666,990,1165,45077,77,Pickens,SC,45,37
45077010302,45077,1,10302,37.2913666,96.893837,59,34.793594,-82.828331,991,1165,45077,77,Pickens,SC,45,37
45077010401,45077,1,10401,68.3981857,112.0003357,64,34.94659,-82.720551,992,1165,45077,77,Pickens,SC,45,37
45077010403,45077,1,10403,24.3994255,68.0870667,48,34.85173,-82.703026,993,1165,45077,77,Pickens,SC,45,37
45077010404,45077,1,10404,12.6930056,53.0141106,92,34.87714,-82.721619,994,1165,45077,77,Pickens,SC,45,37
45077010405,45077,1,10405,26.3018036,100.411087,119,34.907539,-82.702675,995,1165,45077,77,Pickens,SC,45,37
45077010501,45077,1,10501,81.2847977,155.8814087,76,34.970001,-82.595871,996,1165,45077,77,Pickens,SC,45,37
45077010502,45077,1,10502,46.5265198,121.7643585,113,34.900108,-82.661781,997,1165,45077,77,Pickens,SC,45,37
45077010601,45077,1,10601,50.1723862,124.385498,69,34.914028,-82.555931,998,1165,45077,77,Pickens,SC,45,37
45077010603,45077,1,10603,32.3050117,102.0791321,44,34.872219,-82.545769,999,1165,45077,77,Pickens,SC,45,37
45077010604,45077,1,10604,24.805748,84.358139,68,34.846584,-82.529282,1000,1165,45077,77,Pickens,SC,45,37
45077010700,45077,1,10700,33.576683,126.7583771,96,34.860718,-82.643768,1001,1165,45077,77,Pickens,SC,45,37
45077010802,45077,1,10802,12.4970407,61.0125961,122,34.839737,-82.580757,1002,1165,45077,77,Pickens,SC,45,37
45077010803,45077,1,10803,9.2455454,71.790802,102,34.814533,-82.625031,1003,1165,45077,77,Pickens,SC,45,37
45077010804,45077,1,10804,7.0803375,66.7046432,137,34.823547,-82.582962,1004,1165,45077,77,Pickens,SC,45,37
45077010805,45077,1,10805,5.6820202,44.0552254,85,34.844296,-82.610146,1005,1165,45077,77,Pickens,SC,45,37
45077010806,45077,1,10806,7.3510356,40.7307014,76,34.828922,-82.629028,1006,1165,45077,77,Pickens,SC,45,37
45077010901,45077,1,10901,25.0245762,90.2358932,84,34.792442,-82.608696,1007,1165,45077,77,Pickens,SC,45,37
45077010903,45077,1,10903,16.195015,93.6389618,85,34.814472,-82.521103,1008,1165,45077,77,Pickens,SC,45,37
45077010904,45077,1,10904,10.4561338,52.9513702,65,34.796879,-82.568413,1009,1165,45077,77,Pickens,SC,45,37
45077010905,45077,1,10905,4.565177,35.5236282,53,34.811108,-82.561394,1010,1165,45077,77,Pickens,SC,45,37
45077011001,45077,1,11001,28.2298031,79.5553894,47,34.822701,-82.702339,1011,1165,45077,77,Pickens,SC,45,37
45077011003,45077,1,11003,31.3855591,77.3454437,56,34.753044,-82.661789,1012,1165,45077,77,Pickens,SC,45,37
45077011004,45077,1,11004,33.5514374,116.1904526,123,34.773045,-82.715393,1013,1165,45077,77,Pickens,SC,45,37
45077011005,45077,1,11005,21.104229,84.3103485,95,34.788258,-82.68029,1014,1165,45077,77,Pickens,SC,45,37
45077011101,45077,1,11101,33.1759949,86.6433487,94,34.735905,-82.806061,1015,1165,45077,77,Pickens,SC,45,37
45077011103,45077,1,11103,15.1958208,47.069191,52,34.760372,-82.758598,1016,1165,45077,77,Pickens,SC,45,37
45077011104,45077,1,11104,10.6375341,37.6898575,59,34.702789,-82.786446,1017,1165,45077,77,Pickens,SC,45,37
45077011105,45077,1,11105,18.4196568,70.5117722,127,34.721729,-82.764534,1018,1165,45077,77,Pickens,SC,45,37
45077011202,45077,1,11202,13.4648218,51.697773,46,34.651566,-82.819489,1019,1165,45077,77,Pickens,SC,45,37
45077011204,45077,1,11204,42.0412903,88.4220505,61,34.741684,-82.869026,1020,1165,45077,77,Pickens,SC,45,37
45077011205,45077,1,11205,3.4282594,30.9673767,55,34.685856,-82.833382,1021,1165,45077,77,Pickens,SC,45,37
45077011206,45077,1,11206,8.2976418,62.2265739,75,34.675961,-82.809952,1022,1165,45077,77,Pickens,SC,45,37
45077011207,45077,1,11207,4.8452477,40.0445442,53,34.684776,-82.791878,1023,1165,45077,77,Pickens,SC,45,37
45079000100,45079,1,100,1.5895362,19.3794155,51,34.049549,-81.020844,1024,648,45079,79,Richland,SC,45,98
45079000200,45079,1,200,1.3868804,17.6841831,55,34.041267,-81.037529,1025,648,45079,79,Richland,SC,45,98
45079000300,45079,1,300,4.7527609,33.7528877,77,34.04649,-81.051033,1026,648,45079,79,Richland,SC,45,98
45079000400,45079,1,400,1.8371315,21.1621723,52,34.035378,-81.049614,1027,648,45079,79,Richland,SC,45,98
45079000500,45079,1,500,2.1918492,26.7846661,79,34.033134,-81.030327,1028,648,45079,79,Richland,SC,45,98
45079000600,45079,1,600,2.3419623,22.6038284,72,34.023605,-81.051979,1029,648,45079,79,Richland,SC,45,98
45079000700,45079,1,700,3.3122735,31.6049671,72,34.017982,-81.038864,1030,648,45079,79,Richland,SC,45,98
45079000900,45079,1,900,2.0583127,23.7048893,63,34.029377,-81.015709,1031,648,45079,79,Richland,SC,45,98
45079001000,45079,1,1000,1.1115861,16.5574627,48,34.017677,-81.019501,1032,648,45079,79,Richland,SC,45,98
45079001100,45079,1,1100,3.5789046,42.1607437,105,34.023106,-81.002541,1033,648,45079,79,Richland,SC,45,98
45079001200,45079,1,1200,1.8210163,19.0346813,54,34.012444,-80.994614,1034,648,45079,79,Richland,SC,45,98
45079001300,45079,1,1300,1.2016028,18.5896587,66,34.008114,-81.013206,1035,648,45079,79,Richland,SC,45,98
45079001600,45079,1,1600,2.3893561,25.1982708,62,34.004436,-81.045395,1036,648,45079,79,Richland,SC,45,98
45079002100,45079,1,2100,1.6222161,21.8176155,65,33.996239,-81.008415,1037,648,45079,79,Richland,SC,45,98
45079002200,45079,1,2200,0.7561321,11.6599426,45,34.006153,-81.000786,1038,648,45079,79,Richland,SC,45,98
45079002300,45079,1,2300,2.1255758,24.5071373,56,34.002178,-80.986931,1039,648,45079,79,Richland,SC,45,98
45079002400,45079,1,2400,5.519402,48.4221458,86,34.006149,-80.965996,1040,648,45079,79,Richland,SC,45,98
45079002500,45079,1,2500,2.4700801,32.9481506,95,33.993362,-80.994102,1041,648,45079,79,Richland,SC,45,98
45079002602,45079,1,2602,3.0980489,33.6856956,95,33.981716,-81.00386,1042,648,45079,79,Richland,SC,45,98
45079002605,45079,1,2605,3.5655694,42.2984009,172,33.978996,-80.986221,1043,648,45079,79,Richland,SC,45,98
45079002700,45079,1,2700,1.6059726,19.7626057,61,33.989746,-81.016884,1044,648,45079,79,Richland,SC,45,98
45079002800,45079,1,2800,4.5348034,40.1610298,135,33.984047,-81.032143,1045,648,45079,79,Richland,SC,45,98
45079002900,45079,1,2900,1.8786494,17.3605423,40,33.995594,-81.035492,1046,648,45079,79,Richland,SC,45,98
45079003000,45079,1,3000,0.9264309,13.1573648,50,34.001194,-81.021576,1047,648,45079,79,Richland,SC,45,98
45079003100,45079,1,3100,2.510087,31.3098354,97,34.007969,-81.031029,1048,648,45079,79,Richland,SC,45,98
45079010104,45079,1,10104,82.4325638,180.6567383,119,34.219391,-80.912827,1049,648,45079,79,Richland,SC,45,98
45079010105,45079,1,10105,27.4931526,114.4093552,91,34.149303,-80.974304,1050,648,45079,79,Richland,SC,45,98
45079010106,45079,1,10106,32.8885994,131.0354309,105,34.206097,-80.989502,1051,648,45079,79,Richland,SC,45,98
45079010107,45079,1,10107,18.3965282,98.2388535,75,34.181114,-80.930931,1052,648,45079,79,Richland,SC,45,98
45079010108,45079,1,10108,6.1026645,38.1089134,30,34.14534,-80.924942,1053,648,45079,79,Richland,SC,45,98
45079010109,45079,1,10109,5.8671484,43.8637238,65,34.15839,-80.940758,1054,648,45079,79,Richland,SC,45,98
45079010200,45079,1,10200,193.1768494,372.0145569,196,34.163483,-81.05426,1055,648,45079,79,Richland,SC,45,98
45079010304,45079,1,10304,7.5380473,59.3475571,119,34.078629,-81.142731,1056,648,45079,79,Richland,SC,45,98
45079010305,45079,1,10305,8.7806282,69.862381,107,34.102551,-81.196594,1057,648,45079,79,Richland,SC,45,98
45079010308,45079,1,10308,15.8304625,73.2687073,49,34.126484,-81.175262,1058,648,45079,79,Richland,SC,45,98
45079010310,45079,1,10310,17.2303791,62.0975456,39,34.120716,-81.255867,1059,648,45079,79,Richland,SC,45,98
45079010311,45079,1,10311,29.9400997,123.1872864,116,34.139709,-81.287392,1060,648,45079,79,Richland,SC,45,98
45079010312,45079,1,10312,11.2752142,57.4115524,53,34.155384,-81.236588,1061,648,45079,79,Richland,SC,45,98
45079010313,45079,1,10313,82.8953705,184.5047913,81,34.175858,-81.243759,1062,648,45079,79,Richland,SC,45,98
45079010314,45079,1,10314,11.1055593,41.7199707,33,34.126968,-81.152336,1063,648,45079,79,Richland,SC,45,98
45079010315,45079,1,10315,14.6254187,45.4819679,65,34.100361,-81.147827,1064,648,45079,79,Richland,SC,45,98
45079010403,45079,1,10403,8.0652514,67.8612976,131,34.024681,-81.086075,1065,648,45079,79,Richland,SC,45,98
45079010407,45079,1,10407,3.9716353,33.4286728,72,34.049728,-81.091537,1066,648,45079,79,Richland,SC,45,98
45079010408,45079,1,10408,9.4710312,10.9625521,14,34.070732,-81.107338,1067,648,45079,79,Richland,SC,45,98
45079010411,45079,1,10411,1.6480875,17.5883408,21,34.043667,-81.106033,1068,648,45079,79,Richland,SC,45,98
45079010412,45079,1,10412,2.306464,26.9359398,47,34.037357,-81.082367,1069,648,45079,79,Richland,SC,45,98
45079010413,45079,1,10413,1.19304,12.2693787,39,34.028976,-81.077042,1070,648,45079,79,Richland,SC,45,98
45079010414,45079,1,10414,3.4856493,32.2083168,45,34.056885,-81.115807,1071,648,45079,79,Richland,SC,45,98
45079010501,45079,1,10501,8.4899969,35.0249596,37,34.066212,-81.06498,1072,648,45079,79,Richland,SC,45,98
45079010502,45079,1,10502,1.6819431,11.8102751,31,34.031155,-81.062416,1073,648,45079,79,Richland,SC,45,98
45079010600,45079,1,10600,6.4110312,59.7366714,136,34.058559,-81.025566,1074,648,45079,79,Richland,SC,45,98
45079010701,45079,1,10701,14.1176624,55.7469177,68,34.086292,-81.044456,1075,648,45079,79,Richland,SC,45,98
45079010702,45079,1,10702,12.3517332,51.0927773,62,34.087463,-81.005363,1076,648,45079,79,Richland,SC,45,98
45079010703,45079,1,10703,3.494103,38.5528526,97,34.064617,-80.996422,1077,648,45079,79,Richland,SC,45,98
45079010803,45079,1,10803,3.0345445,34.7464294,54,34.065945,-80.969093,1078,648,45079,79,Richland,SC,45,98
45079010804,45079,1,10804,4.0069528,38.5462151,55,34.055584,-80.987183,1079,648,45079,79,Richland,SC,45,98
45079010805,45079,1,10805,3.4785035,24.0102005,27,34.082462,-80.965164,1080,648,45079,79,Richland,SC,45,98
45079010806,45079,1,10806,5.6237698,24.1710148,16,34.08532,-80.985283,1081,648,45079,79,Richland,SC,45,98
45079010900,45079,1,10900,1.9497471,22.565464,45,34.042679,-81.017097,1082,648,45079,79,Richland,SC,45,98
45079011000,45079,1,11000,1.7264845,16.0082378,30,34.041874,-81.005074,1083,648,45079,79,Richland,SC,45,98
45079011101,45079,1,11101,3.309191,33.0181808,108,34.037811,-80.988297,1084,648,45079,79,Richland,SC,45,98
45079011102,45079,1,11102,4.5943055,42.8133316,187,34.046497,-80.968781,1085,648,45079,79,Richland,SC,45,98
45079011201,45079,1,11201,2.2662549,21.853405,57,34.014889,-80.976006,1086,648,45079,79,Richland,SC,45,98
45079011202,45079,1,11202,3.2925787,35.8546677,80,34.027344,-80.979225,1087,648,45079,79,Richland,SC,45,98
45079011303,45079,1,11303,6.1052794,53.6640968,61,34.08073,-80.94381,1088,648,45079,79,Richland,SC,45,98
45079011304,45079,1,11304,5.4102545,47.2216949,72,34.063942,-80.940399,1089,648,45079,79,Richland,SC,45,98
45079011305,45079,1,11305,3.794461,48.5068779,88,34.054638,-80.928207,1090,648,45079,79,Richland,SC,45,98
45079011306,45079,1,11306,5.5267434,39.8354836,181,34.041084,-80.95842,1091,648,45079,79,Richland,SC,45,98
45079011307,45079,1,11307,2.2340403,23.6988297,70,34.034428,-80.94696,1092,648,45079,79,Richland,SC,45,98
45079011407,45079,1,11407,30.2650223,110.6580734,107,34.118988,-80.818489,1093,648,45079,79,Richland,SC,45,98
45079011411,45079,1,11411,6.7597804,46.0647583,46,34.108601,-80.919586,1094,648,45079,79,Richland,SC,45,98
45079011412,45079,1,11412,11.7922363,67.5821457,85,34.084614,-80.908424,1095,648,45079,79,Richland,SC,45,98
45079011413,45079,1,11413,10.0227709,67.6816483,64,34.097153,-80.878113,1096,648,45079,79,Richland,SC,45,98
45079011414,45079,1,11414,10.4739323,63.6828728,71,34.112484,-80.860191,1097,648,45079,79,Richland,SC,45,98
45079011417,45079,1,11417,4.6621695,48.7161407,54,34.150101,-80.897163,1098,648,45079,79,Richland,SC,45,98
45079011418,45079,1,11418,6.3527813,39.7499084,41,34.132324,-80.891975,1099,648,45079,79,Richland,SC,45,98
45079011419,45079,1,11419,4.8625803,41.6847038,47,34.123844,-80.902946,1100,648,45079,79,Richland,SC,45,98
45079011420,45079,1,11420,7.0510039,49.2707863,53,34.103046,-80.938774,1101,648,45079,79,Richland,SC,45,98
45079011421,45079,1,11421,11.4918308,61.6912346,54,34.115009,-80.957748,1102,648,45079,79,Richland,SC,45,98
45079011422,45079,1,11422,4.1280169,35.1369476,38,34.181004,-80.889206,1103,648,45079,79,Richland,SC,45,98
45079011423,45079,1,11423,7.5891957,65.321434,68,34.166855,-80.883896,1104,648,45079,79,Richland,SC,45,98
45079011424,45079,1,11424,6.4206643,52.5986099,65,34.153484,-80.87114,1105,648,45079,79,Richland,SC,45,98
45079011425,45079,1,11425,11.9387608,59.7364464,54,34.143658,-80.853203,1106,648,45079,79,Richland,SC,45,98
45079011501,45079,1,11501,10.10501,86.0411224,93,34.014866,-80.939499,1107,648,45079,79,Richland,SC,45,98
45079011502,45079,1,11502,10.6303263,35.8782082,25,34.005417,-80.925591,1108,648,45079,79,Richland,SC,45,98
45079011603,45079,1,11603,5.7456026,58.0700417,108,33.984131,-80.949722,1109,648,45079,79,Richland,SC,45,98
45079011604,45079,1,11604,5.9516144,56.5804138,105,33.969166,-80.96669,1110,648,45079,79,Richland,SC,45,98
45079011606,45079,1,11606,7.5671964,54.1115723,74,33.969803,-80.900909,1111,648,45079,79,Richland,SC,45,98
45079011607,45079,1,11607,5.2330236,37.2166252,59,33.95842,-80.942528,1112,648,45079,79,Richland,SC,45,98
45079011608,45079,1,11608,8.5023851,73.8058014,134,33.968277,-80.926659,1113,648,45079,79,Richland,SC,45,98
45079011701,45079,1,11701,26.766901,73.2068405,101,33.965153,-81.009346,1114,648,45079,79,Richland,SC,45,98
45079011702,45079,1,11702,21.3705349,83.1104202,91,33.940742,-80.958748,1115,648,45079,79,Richland,SC,45,98
45079011801,45079,1,11801,66.4639053,161.5701904,92,33.900494,-80.866768,1116,648,45079,79,Richland,SC,45,98
45079011802,45079,1,11802,245.6174469,336.0940857,130,33.861736,-80.804634,1117,648,45079,79,Richland,SC,45,98
45079011901,45079,1,11901,28.1044273,110.9087219,106,33.962166,-80.872528,1118,648,45079,79,Richland,SC,45,98
45079011902,45079,1,11902,92.0628815,248.0586853,93,33.965389,-80.808922,1119,648,45079,79,Richland,SC,45,98
45079012000,45079,1,12000,380.6158752,657.4490356,261,33.917236,-80.697365,1120,648,45079,79,Richland,SC,45,98
45079980100,45079,1,980100,190.4153748,283.7523804,45,34.034088,-80.822876,1121,648,45079,79,Richland,SC,45,98
45081960100,45081,1,960100,303.7500916,378.34552,174,34.098831,-81.711235,1122,649,45081,81,Saluda,SC,45,6
45081960201,45081,1,960201,271.193573,453.3459167,252,33.996948,-81.835548,1123,649,45081,81,Saluda,SC,45,6
45081960202,45081,1,960202,145.9499359,243.7063141,148,33.994057,-81.741547,1124,649,45081,81,Saluda,SC,45,6
45081960301,45081,1,960301,110.0348434,191.3637695,146,33.999298,-81.536926,1125,649,45081,81,Saluda,SC,45,6
45081960302,45081,1,960302,140.8260345,223.5404358,115,34.029366,-81.608109,1126,649,45081,81,Saluda,SC,45,6
45081960400,45081,1,960400,223.0540619,382.0906067,261,33.887928,-81.677383,1127,649,45081,81,Saluda,SC,45,6
45083020301,45083,1,20301,2.6544869,34.935936,72,34.962856,-81.939827,1128,1166,45083,83,Spartanburg,SC,45,87
45083020400,45083,1,20400,1.6911017,19.5315475,58,34.954762,-81.949509,1129,1166,45083,83,Spartanburg,SC,45,87
45083020500,45083,1,20500,1.7601331,21.4677162,40,34.94659,-81.950958,1130,1166,45083,83,Spartanburg,SC,45,87
45083020601,45083,1,20601,3.3982005,27.3427906,49,34.94207,-81.979347,1131,1166,45083,83,Spartanburg,SC,45,87
45083020602,45083,1,20602,2.5654287,24.1302872,20,34.93018,-81.982269,1132,1166,45083,83,Spartanburg,SC,45,87
45083020603,45083,1,20603,3.20329,35.0460663,63,34.934181,-81.960854,1133,1166,45083,83,Spartanburg,SC,45,87
45083020701,45083,1,20701,2.7569649,23.6140442,50,34.927444,-81.953117,1134,1166,45083,83,Spartanburg,SC,45,87
45083020702,45083,1,20702,7.9581909,43.915863,86,34.915653,-81.943405,1135,1166,45083,83,Spartanburg,SC,45,87
45083020800,45083,1,20800,1.2018613,14.9961538,32,34.940434,-81.940033,1136,1166,45083,83,Spartanburg,SC,45,87
45083020900,45083,1,20900,1.3981005,17.8815022,36,34.938805,-81.931404,1137,1166,45083,83,Spartanburg,SC,45,87
45083021001,45083,1,21001,2.4853694,22.2445507,42,34.933456,-81.923347,1138,1166,45083,83,Spartanburg,SC,45,87
45083021100,45083,1,21100,7.0515885,54.1338921,103,34.929893,-81.90834,1139,1166,45083,83,Spartanburg,SC,45,87
45083021200,45083,1,21200,5.111939,72.484993,188,34.950741,-81.916763,1140,1166,45083,83,Spartanburg,SC,45,87
45083021301,45083,1,21301,4.3230729,22.2437515,49,34.972519,-81.892883,1141,1166,45083,83,Spartanburg,SC,45,87
45083021302,45083,1,21302,6.5555701,48.0392914,80,34.948311,-81.891541,1142,1166,45083,83,Spartanburg,SC,45,87
45083021303,45083,1,21303,8.7322092,56.5533905,125,34.964474,-81.872559,1143,1166,45083,83,Spartanburg,SC,45,87
45083021401,45083,1,21401,17.1881199,48.029232,34,35.010216,-81.87661,1144,1166,45083,83,Spartanburg,SC,45,87
45083021402,45083,1,21402,17.462019,77.7611694,70,35.017464,-81.931847,1145,1166,45083,83,Spartanburg,SC,45,87
45083021403,45083,1,21403,9.9031086,56.7538185,66,34.988674,-81.912086,1146,1166,45083,83,Spartanburg,SC,45,87
45083021500,45083,1,21500,6.4498615,54.1060791,114,34.976482,-81.931328,1147,1166,45083,83,Spartanburg,SC,45,87
45083021600,45083,1,21600,7.0695739,63.3819275,102,34.974838,-81.957405,1148,1166,45083,83,Spartanburg,SC,45,87
45083021700,45083,1,21700,6.6309381,53.030365,108,34.961411,-81.970375,1149,1166,45083,83,Spartanburg,SC,45,87
45083021803,45083,1,21803,13.3449221,81.2654877,75,35.016235,-82.001633,1150,1166,45083,83,Spartanburg,SC,45,87
45083021804,45083,1,21804,7.3595781,39.7276878,32,34.998734,-82.016754,1151,1166,45083,83,Spartanburg,SC,45,87
45083021805,45083,1,21805,4.7636819,41.022007,57,34.987946,-81.982391,1152,1166,45083,83,Spartanburg,SC,45,87
45083021806,45083,1,21806,6.4392848,35.403286,25,35.009418,-81.960976,1153,1166,45083,83,Spartanburg,SC,45,87
45083021902,45083,1,21902,13.8707151,91.8465729,85,34.928284,-82.012688,1154,1166,45083,83,Spartanburg,SC,45,87
45083021903,45083,1,21903,10.6709404,43.0329628,41,34.952385,-82.020332,1155,1166,45083,83,Spartanburg,SC,45,87
45083021904,45083,1,21904,16.3646259,101.4097595,100,34.970551,-82.008469,1156,1166,45083,83,Spartanburg,SC,45,87
